text,label
كون يهبطوك أنت يزوجو بيك كيما حلل شرعية 4,1
متلقاوش دولة مثل الجزائر (معطوي الجيش  ، راكم تخلص ولا لا )حتى معطوين الجيب رانا غير ڨاعدين بلى خلصة,0
انا شريتو ب 1400000 مليون واربعمئة الف وصراحة ندمت عيان يديكلونشي تم تم التدفئة لازم تكون في رقم 7,1
الصبر ينال خويا هشام,0
 اوموا هو راه خارج لبلاد وممكن عامين تلقاه كيما محرز ونتا غير تحسد فيه وباش تقولي مجرد طرول ديرو فقاعك تدافعو على لمريكاني وتخلو وليد بلادكم,1
يا جماعة الأخرار كاين البايبال فالحراش باش نعاون الأوستاد,1
الحمد لله سلمات,0
بشحال شريتيها ؟,0
Staghfir lah ,0
جات في خاطري هذ الأغنية تاع دحمان  هههه ,0
مرحبا الخدمة المعنية ستتصال بك,0
@user وقتاش يكون التغيير ان شاء الله في صالح الشعب,0
انت كلب فرنسا الزواف اعداء الجزائر  حمار,1
حسبي الله ونعم الوكيل,0
طاقي تيكتوكر لي تحبو بزاف اذا ريبوندالك اعرفو بلي مشي متكبر🥰👋,0
الرزق على ربي ماشي على ربراب ...,0
تبا لك ولربراب ولأيويايا ولي حداد وتبا لفرنسا وأمريكا وتبا لكل شيئ .يحيا الخبز تاع الف فرنك والما  والراس فالسما .,1
تبون البغل,1
ربي سبحانو,0
استقيلوا يرحمكم الله,1
@user مرحبا بيك فالشلة,0
40 او 43 انش كم سعروو في السمااارت,0
حياك الله خويا امير ,0
لا لتفرقة الشعوب .,0
الغسالة تاعي ولات ماتمشيش ويشعلو هاد الأضواء,0
مئة وستة 😂😂,1
الله يرحم القايد صالح ونت أقعد تنبح كي الكلب,1
تبني السور اه .ههههه,0
#سطيف :,0
ربي يهديك روحي توضاي وصلي خلي ربي يرضا عليك يهديك ربي,1
تب إلى الله,0
لاريني لالجيرينو ومولودية غير روح تعطي 😂😂,1
hi ii crb tweli 10/10,0
Wlh galbk yoj3ak 7abo yta7nona dree3,1
واش ياقاطراجي كشما مطر ولا شمس ولا ربيع ولا مبارجة سمعت واش ڨال استاذ راجلك امير طلب يدك باه يزوج بيك,1
حاجة مليحة,0
الله لايربحهم,1
@user مقولتيلناش بلي بنت سيبدي الهواري هههههه مشاء الله عليك نيشان,0
الحمد لله مدينة ام البواقي مافيهاش ملاهي,0
"لا يهم ايداع ربراب وحداد السجن ولكن الاهم ان يسجن من صنعهم،لانهم من قبل صنعوا الخليفة وسيصنعون غيرهم.""",1
جيت تعاير لفرونسي نتاع بوداوي وبانت لفرونسي نتاعك 😂😂😂😂😂😂😂😂😂,1
الوالد نتاعك ربي يرحمو حي والبذرة نتاعو انت ربي يبارك فيك خويا امير وعلى العهد باقون,0
وانت طايحه عليا غير بالماكله  زكاره دير النيف و,1
نقطه بيع,0
وجوهكم صحاح مطليا بزبل ليس لكم خجل و مازلت تتحدث  لو كنت مكانكم  لن أتحدث و اظهر مجددا  لعنة الله عليكم يانقوشا ياعطيين صحافة العار,1
بلاد بحجم قارة تتكلم عن الزيت لاحول ولا قوة إلا بالله,1
ربي يجازيك كل خير ويحققلك ماتتمناه ويحفضك ويسكن امك فسيحة جناته,1
يعني تتهمون  الجيش حتى بما يقع في مالي ونيجر  عجبا فيكم,0
نتا يماك ولداتك ماللور,1
البلاد اكل فاشلة,0
نيك موك وصلوهالها,1
تحيا ريجاال 💪,0
الله,0
روح تعطي,1
روح تقود كي انت كي هوما زوامل باين يسمعم يعرف كع اسمهم انا والله منعرف هدا لي قال عليه شابوني لأني منسمعهم شيخ مرخس و يهدر علي الرخس,1
لقد ارسلت,0
تصور اسيدي الفريت اوملات ظهرت بالبيض وانا ولا خبر زيدوا واش فيها ثاني اقولولي لا نبهدلكم قدام الاجناس,0
ya wahd l3amil ya chamat,1
علاه توصل روحك حتي تدي الرخس بلقنطار,1
تكسر زجاج باب غسالتي هل يمكنني ان اجد قطع الغيار ولاية تلمسان,0
رخيسة لي تسمح في حبيبها على جال الدراهم و في شكون سمحت سمحت في البوقوص البقلاوة الرجلة زينو على جال هذاك المكرفس ما يشبه لوالو عشاق زينو أين أنتم ؟😍,1
منيش رح نجبدلك تع لعرب و لقبايل و لعنصرية بصح السيد مات و نتا هاز عليه رونكيل كبير . و هو ميت مذيقهالكم . كم انت كبير يا معطوب ❤,0
سلام ,0
راك ترحي في الماء ,1
اول مرة في حياة زيطوط يكتب منشور فيه الخير للناس,0
منافق ,1
"كي نبقى نتبع في الأخبار .. تبانلي كنا في سبات 😔

#ربراب  #كونيناف",0
 wch hkaytkom nta w jma3tk?,0
"فريت اوملات بالبيض
الشمس العشية",0
"بركو من الستهزاء تع الناس واحشموا شويا واحد ما هو ملاك 
بركاو من اشعال نار الفتنة بين الشعب الواحد الله يهدي مون اخلق",1
W mehrez😂,0
حشا الشيطان ياناس خفو ربي شيطان كان من الملايكة المقربين,0
الي روتور ؟,0
"يا سي نورمي كي تدير ""لا"" هو نفسو كي تدير ""نعم"" 🤣",0
امسيتك طيبه خويا رامي 🙏 مرحبا,0
البيس كيفاه نوصل ليه,0
"ما نخموش غير في كروشنا جماعة
السكن و البطالة و المعرفة في كل شي
ماكانش محاسبة خوتي",0
Hado en moins daro haja nta wesh dert ?,1
 your one of them tsem3ili bondo9ia,0
فالصح كي تشوفوهم تبدلو الطريق بسك تخافو منهم و فالفايسبوك تتمنيكو بيهم,1
 7na l ke3eb,1
"الى اين ياااااترى ياااجزائر؟؟؟
كم احبك ياااابلدي وكم اعشقك🥲",0
Nta origine ta3k mel yemen wla L kouweit sahbi ? Wla lba7rayn ?,0
كلمة شوروم أصلها شاوارما,0
هههه قاع غتصبوهم ودكتور يفسر الأمر,1
هذه من علامات الساعه,0
باطبلا,1
"لي يشجعو مولودية كعب؟ 
واش الأدمين سياربي ولا لياسما ؟",1
"لقد تأكدنا , يمكنك زيارة أحد نقاط البيع الخاصة بنا ",0
محمد بوخروبةً المدعو بومدين أطلق عليه لقب ثائر يبني دولة. محمد العربي زيطوط. أحمق يقود مجموعة من البلهاء ,1
الشوربة االشعيرية بالدجاج أصلها الجزائر العاصمة والشوربة فريك أصلها الأوراس: من قسنطينة والهضاب العليا السطايفية,0
حاجة كبيرة مؤسسة كيما بروند او تكذب معندهاش مصداقية لكن هذه المشكلة لا توجد في العالم الا في الجزاءر والله عيب يامسؤولي بروند,1
"الله يحفظكمً من الظالمين وينصر الاسلام في الصدور والتنظيم .هيا ارجعي لنا ياجزائر قوية بدون نظام الطباشير .
الله اكبر  ",0
الماريكان دائما يحوس على مبرر للتدخل في  بلادنا عن طريق دول الجوار بحجة مكافحة الإرهاب ...وأصلا هم مايدعمون الإرهاب الدولي,0
 li lteht f coin a gauche ychebeh l abdella lgay,1
Amir hayek Allah khouya,0
حاب نفهم العرض نتاعكوم فهموني,0
خطأ ,0
أعطوهنا بروموسيون,0
شكون قالك رانا مع المقاطعة لالا رانا مع حتشون يماك,1
بيع بالتقسيط,0
تغسل تشلل :),0
آمين يارب العالمين 🤲,0
هههههههههه الله عليه الله,0
مرحبا،.,0
صحافة العار جعلت من الحمقى مشاهير,1
smo rai brk bsh mechi ta3 tiktok 😂😂,0
و لي ناك فلسطين و سوريا ,1
خصني هذي الروميكس والله سيريو,0
W kas Jus d'orange ta3 della3,0
من الصين وإلى الصين😉,0
Rouh seqssi yemak babak qbayl,1
لا احد يتدخل في شؤون الله,0
معطوب ذباسط ❤️,0
الطياب حميدة  والوكال حميدة انا من عندي لا اعترف لا بالحكومة ولا بالرئيس  غلطة برك رانا هنا  في دزاير   يسمى  الحكومة لا تعترف بالشعب,1
باين انت مسامعي و تلعب بوبجي خخخخ ,1
يوسيوو بيها واقيل 😮,0
بتوفيق ومزيد من الإنجازات مبروك,0
تحيا الجزائر ويسقط الخونة من امثال ربراب,1
انا جابلي ربي نرفعو ڨاع يدينا نورمال خخخخخ لعرب لزم يزيدو عليهااا,0
"وسيم يوسف حاليا دار ستاتي يدعي للجزاير
وانت كي الاغيول ابقا تهدر برك
غدوة اخرج قولهم نحب جزاير وجزايرين",1
